baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Phel_contig_1	289.910685571811	4.65144286092273	0.992657898376078	4.68584682450236	2.78804728905573e-06	4.18821877766089e-05
Phel_contig_10	52790.4882655214	7.9165547950961	0.741809120992867	10.6719566679097	1.37695783405031e-26	5.4379856489668e-24
Phel_contig_10001	273.859818609576	4.71956209053665	0.799081674592002	5.90623241728873	3.50020078363443e-09	1.09949417313271e-07
Phel_contig_10010	8.48289362002497	2.70571951849893	0.901949716808487	2.99985627588311	0.00270107026493472	0.0135625879343046
Phel_contig_10023	18.6880138496638	4.34001075696491	0.791133402097963	5.48581408073009	4.1156958807597e-08	1.01038479955587e-06
Phel_contig_10045	33.8363501168932	6.24578407744557	0.932888667042606	6.69510124637447	2.15522361018319e-11	1.04130927974276e-09
Phel_contig_10051	14.1554338143627	2.76522105846528	0.746567665983259	3.70391216290271	0.000212299795162355	0.00167514413063156
Phel_contig_10056	239.180152555817	2.00194542286362	0.364005354553836	5.49976915948784	3.80288784472317e-08	9.43795025215905e-07
Phel_contig_10063	17.8518878284033	3.50180485416637	0.744451994695684	4.70386926103655	2.55276750163206e-06	3.88402648908284e-05
Phel_contig_10075	30.9406194543746	2.72492978324749	0.577926361991995	4.71501208883293	2.41696398936888e-06	3.70637415364671e-05
Phel_contig_10101	135.878203855806	5.5070868359806	0.597680955932033	9.21409119919635	3.13926223411248e-20	6.11034970568322e-18
Phel_contig_10102	17.8440346645616	2.4580444842514	0.567279394966833	4.33304030793347	1.47064171158856e-05	0.000176619597359138
Phel_contig_1014	264.126829050834	5.51146106904585	0.657056957166163	8.38810244520714	4.9405160787049e-17	6.59946387964258e-15
Phel_contig_10162	31.3432775296217	2.79199264624415	0.51501556894911	5.42118105660614	5.92065557419625e-08	1.41029601745496e-06
Phel_contig_10168	35.1599882195761	2.1160470954737	0.498491004292485	4.24490527863594	2.18685779494835e-05	0.000248092734855714
Phel_contig_10176	56.0503511350591	3.58072394862097	0.995925891460638	3.59537188391541	0.000323928513101431	0.00236777145440289
Phel_contig_10181	113.259676688844	2.99433695611301	0.70447610493659	4.25044502592822	2.13346196299014e-05	0.000243046983660039
Phel_contig_10182	173.799328029134	3.7363157916407	0.556000914705228	6.719981375609	1.81747790442283e-11	8.92365277396795e-10
Phel_contig_10189	135.149837719048	5.7059469110248	0.476536374101454	11.9737909236914	4.87492518455838e-33	3.01912980180036e-30
Phel_contig_10201	84.1953702301373	2.26681960034404	0.501051648500362	4.52412362503665	6.06462701106423e-06	8.25479950307194e-05
Phel_contig_10208	218.873669748789	5.76514604190238	0.851225999932909	6.77275605110367	1.2635190669398e-11	6.42367436084133e-10
